Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2010S008524,7,Horta-Guinardó,71-7-38,la Teixonera,92202,Cortada,0046 0048,Dissabte,6,Laboral,2010,12,Desembre,11,07,Matí,Desconegut,0,0,0,0,1,"4586213,78","428784,60"
2010S005170,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,109203,Encarnació,0147 0147,Dissabte,6,Laboral,2010,7,Juliol,24,02,Nit,Desconegut,0,3,0,3,3,"4584558,08","430210,59"
2010S007776,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,7906,Ca l'Alegre de Dalt,0021 0023,Diumenge,7,Laboral,2010,11,Novembre,14,16,Tarda,Desconegut,0,1,0,1,3,"4584355,28","429992,38"
2010S008227,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0369 0369,Dilluns,1,Laboral,2010,11,Novembre,29,08,Matí,Desconegut,0,1,0,1,2,"4584183,96","430577,21"
2010S001886,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0165 0167,Dijous,4,Laboral,2010,3,Març,18,16,Tarda,Desconegut,0,1,0,1,2,"4583780,68","430191,36"
2010S000987,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0289 0289,Dimecres,3,Laboral,2010,2,Febrer,10,09,Matí,Desconegut,0,1,0,1,1,"4583999,05","430197,13"
2010S000287,6,Gràcia,62-6-31,la Vila de Gràcia,344101,Gràcia,0202A0202A,Dijous,4,Laboral,2010,1,Gener,14,13,Matí,Desconegut,0,1,0,1,1,"4583837,45","429836,68"
2010S008389,6,Gràcia,62-6-31,la Vila de Gràcia,109203,Encarnació,0073 0075,Diumenge,7,Laboral,2010,12,Desembre,5,08,Matí,Desconegut,0,1,0,1,2,"4584298,23","429890,73"
2010S000224,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0331 0331,Dilluns,1,Laboral,2010,1,Gener,11,21,Tarda,Desconegut,0,1,0,1,2,"4584026,45","430358,10"
2010S002879,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0265 0265,Dimecres,3,Laboral,2010,4,Abril,28,17,Tarda,Desconegut,0,1,0,1,3,"4583899,69","430296,49"
2010S007729,6,Gràcia,62-6-31,la Vila de Gràcia,112004,Escorial,0001 0001,Divendres,5,Laboral,2010,11,Novembre,12,08,Matí,Desconegut,0,2,0,2,2,"4584156,25","429996,82"
2010S002573,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,0351 0357,Dissabte,6,Laboral,2010,4,Abril,17,13,Matí,Desconegut,0,1,0,1,2,"4587005,49","427006,89"
2010S002633,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,0359 0365,Dimarts,2,Laboral,2010,4,Abril,20,07,Matí,Desconegut,0,1,0,1,1,"4586954,39","426960,42"
2010S008027,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001060000,Dilluns,1,Laboral,2010,11,Novembre,22,22,Nit,Desconegut,0,1,0,1,2,"4586253,37","428314,52"
2010S003977,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001060000,Dimarts,2,Laboral,2010,6,Juny,8,16,Tarda,Desconegut,0,1,0,1,2,"4586253,37","428314,52"
2010S006446,7,Horta-Guinardó,71-7-38,la Teixonera,701268,Dalt (Llobregat),001040000,Dijous,4,Laboral,2010,9,Setembre,23,18,Tarda,Desconegut,0,1,0,1,2,"4586062,58","428256,98"
2010S008802,7,Horta-Guinardó,71-7-38,la Teixonera,701268,Dalt (Llobregat),001060000,Dimarts,2,Laboral,2010,12,Desembre,21,08,Matí,Desconegut,0,1,0,1,2,"4586249,29","428338,42"
2010S006889,7,Horta-Guinardó,71-7-38,la Teixonera,120603,Fastenrath,0128 0128,Diumenge,7,Laboral,2010,10,Octubre,10,12,Matí,Desconegut,0,0,0,0,1,"4586057,44","428907,67"
2010S000782,7,Horta-Guinardó,71-7-38,la Teixonera,318305,Santa Rosalia,0033B0033B,Dimarts,2,Laboral,2010,2,Febrer,2,12,Matí,Desconegut,0,0,0,0,1,"4585893,18","428598,15"
2010S000448,7,Horta-Guinardó,71-7-42,la Clota,169103,Jorge Manrique,0001 0001,Dimecres,3,Laboral,2010,1,Gener,20,09,Matí,Desconegut,0,0,0,0,1,"4586963,67","429244,49"
2010S003423,7,Horta-Guinardó,71-7-42,la Clota,701080,Estatut,0001 0001,Dimarts,2,Laboral,2010,5,Maig,18,18,Tarda,Desconegut,0,2,0,2,2,"4586792,12","429482,68"
2010S002825,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,352507,Vall d'Hebron,0210 0210,Dilluns,1,Laboral,2010,4,Abril,26,20,Tarda,Desconegut,0,2,0,2,3,"4587021,12","428639,83"
2010S003612,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,700822,Martí-Codolar,0002 0002,Dimecres,3,Laboral,2010,5,Maig,26,11,Matí,Desconegut,0,1,0,1,2,"4586418,08","428868,75"
2010S005447,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,700825,Granja Vella,0010 0010,Dijous,4,Laboral,2010,8,Agost,5,11,Matí,Desconegut,0,1,0,1,1,"4586502,31","428704,48"
2010S008063,7,Horta-Guinardó,71-7-40,Montbau,352507,Vall d'Hebron,0119 0129,Dimecres,3,Laboral,2010,11,Novembre,24,10,Matí,Desconegut,0,1,0,1,2,"4586627,12","428429,34"
2010S006776,7,Horta-Guinardó,71-7-40,Montbau,260806,Poesia,0000B0000B,Dimecres,3,Laboral,2010,10,Octubre,6,08,Matí,Desconegut,0,1,0,1,2,"4587050,27","428573,24"
2010S001041,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001110000,Dijous,4,Laboral,2010,2,Febrer,11,19,Tarda,Creuar per fora pas de vianants,0,0,2,2,1,"4586730,61","428483,15"
2010S006573,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001150000,Dimarts,2,Laboral,2010,9,Setembre,28,21,Tarda,Desconegut,0,1,0,1,2,"4587108,04","428617,60"
2010S007200,7,Horta-Guinardó,72-7-43,Horta,58102,Campoamor,0079 0079,Dissabte,6,Laboral,2010,10,Octubre,23,20,Tarda,Desconegut,0,1,0,1,2,"4587427,30","429307,14"
2010S007834,7,Horta-Guinardó,72-7-43,Horta,351901,Valldaura,0098 0098,Dimarts,2,Laboral,2010,11,Novembre,16,13,Matí,Desconegut,0,1,0,1,2,"4587849,26","429869,29"
2010S007674,7,Horta-Guinardó,72-7-43,Horta,701268,Dalt (Llobregat),001310000,Dimecres,3,Laboral,2010,11,Novembre,10,21,Tarda,Desconegut,0,2,0,2,3,"4587908,26","429889,09"
2010S002316,7,Horta-Guinardó,72-7-43,Horta,352507,Vall d'Hebron,0291 0291,Dimecres,3,Laboral,2010,4,Abril,7,08,Matí,Desconegut,0,1,0,1,2,"4587986,74","429933,45"
2010S002975,7,Horta-Guinardó,72-7-43,Horta,701268,Dalt (Llobregat),001240000,Dissabte,6,Laboral,2010,5,Maig,1,08,Matí,Desconegut,0,1,0,1,1,"4587723,77","429221,31"
2010S004799,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,78303,Ciències,0043 0043,Dissabte,6,Laboral,2010,7,Juliol,10,00,Nit,Desconegut,0,1,0,1,2,"4586325,02","429687,34"
2010S002894,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,136501,Font de la Mulassa,0022 0024,Dijous,4,Laboral,2010,4,Abril,29,10,Matí,Desconegut,0,1,0,1,3,"4586226,99","429921,40"
2010S004167,7,Horta-Guinardó,72-7-43,Horta,296100,Sant Alexandre,0021 0023,Dimarts,2,Laboral,2010,6,Juny,15,13,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4586793,67","430207,11"
2010S006969,7,Horta-Guinardó,72-7-43,Horta,78303,Ciències,0023 0023,Dijous,4,Laboral,2010,10,Octubre,14,17,Tarda,Desconegut,0,2,0,2,1,"4586441,66","429669,06"
2010S001190,7,Horta-Guinardó,72-7-43,Horta,700651,Estatut de Catalunya,0016 0016,Dimecres,3,Laboral,2010,2,Febrer,17,11,Matí,Desconegut,0,1,0,1,2,"4587236,63","429258,40"
2010S000049,7,Horta-Guinardó,72-7-43,Horta,294105,Salses,0031 0033,Dilluns,1,Laboral,2010,1,Gener,4,17,Tarda,Desconegut,0,1,0,1,2,"4587190,43","429744,75"
2010S002955,7,Horta-Guinardó,73-7-37,el Carmel,19100,Arbós,0024 0024,Divendres,5,Laboral,2010,4,Abril,30,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4585897,17","429619,09"
2010S005125,7,Horta-Guinardó,73-7-37,el Carmel,55002,Calderón de la Barca,0045 0045,Dijous,4,Laboral,2010,7,Juliol,8,20,Tarda,Desconegut,0,1,0,1,1,"4585911,53","429426,88"
2010S001686,7,Horta-Guinardó,73-7-37,el Carmel,275304,Ramon Rocafull,0057 0057,Dijous,4,Laboral,2010,3,Març,11,00,Nit,Desconegut,0,0,0,0,2,"4586054,85","429303,52"
2010S006075,7,Horta-Guinardó,73-7-37,el Carmel,67001,Carmel,0072 0072,Dimecres,3,Laboral,2010,9,Setembre,8,17,Tarda,Desconegut,0,1,0,1,2,"4585398,26","429690,54"
2010S004942,7,Horta-Guinardó,73-7-34,Can Baró,222909,Mühlberg,0098I0098I,Dijous,4,Laboral,2010,7,Juliol,15,09,Matí,Desconegut,0,1,0,1,2,"4585538,70","429929,54"
2010S004494,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0089 0103,Dilluns,1,Laboral,2010,6,Juny,28,20,Tarda,Desconegut,0,1,0,1,2,"4585239,92","430436,23"
2010S005070,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0121 0121,Dimecres,3,Laboral,2010,7,Juliol,21,08,Matí,Desconegut,0,1,0,1,2,"4585252,62","430585,41"
2010S001036,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0165 0165,Dijous,4,Laboral,2010,2,Febrer,11,15,Tarda,Desconegut,0,0,1,1,3,"4585489,24","430761,30"
2010S002087,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0216 0216,Dijous,4,Laboral,2010,3,Març,25,21,Tarda,Desconegut,0,1,0,1,2,"4585853,75","430981,11"
2010S007175,7,Horta-Guinardó,74-7-33,el Baix Guinardó,238400,Padilla,0354 0356,Divendres,5,Laboral,2010,10,Octubre,22,14,Tarda,Desconegut,0,1,0,1,2,"4584707,70","430672,09"
2010S003629,7,Horta-Guinardó,74-7-33,el Baix Guinardó,8807,Alfons el Savi,0007 0007,Dimecres,3,Laboral,2010,5,Maig,26,17,Tarda,Desconegut,0,2,0,2,2,"4584775,60","430207,08"
2010S002568,7,Horta-Guinardó,74-7-33,el Baix Guinardó,344101,Gràcia,0391 0393,Dissabte,6,Laboral,2010,4,Abril,17,11,Matí,Desconegut,0,2,0,2,2,"4584546,86","430677,48"
2010S008639,7,Horta-Guinardó,74-7-33,el Baix Guinardó,344101,Gràcia,0409 0409,Dimecres,3,Laboral,2010,12,Desembre,15,08,Matí,Desconegut,0,1,0,1,2,"4584591,62","430731,07"
2010S006512,7,Horta-Guinardó,74-7-33,el Baix Guinardó,68900,Cartagena,0369 0369,Diumenge,7,Laboral,2010,9,Setembre,26,17,Tarda,Desconegut,0,2,0,2,7,"4584977,47","430739,42"
2010S000838,7,Horta-Guinardó,74-7-33,el Baix Guinardó,178308,Lepant,0413 0415,Dimecres,3,Laboral,2010,1,Gener,20,07,Matí,Desconegut,0,1,0,1,2,"4584803,45","430367,29"
2010S007860,7,Horta-Guinardó,74-7-33,el Baix Guinardó,152905,Guinardó,0048 0050,Dimecres,3,Laboral,2010,11,Novembre,17,08,Matí,Desconegut,0,1,0,1,2,"4584836,43","430407,95"
2010S004023,7,Horta-Guinardó,74-7-33,el Baix Guinardó,68900,Cartagena,0403 0403,Dimecres,3,Laboral,2010,6,Juny,9,22,Nit,Desconegut,0,0,0,0,6,"4585210,23","430569,91"
2010S006069,7,Horta-Guinardó,74-7-33,el Baix Guinardó,73900,Castillejos,0387 0387,Dimecres,3,Laboral,2010,9,Setembre,8,12,Matí,Desconegut,0,0,0,0,1,"4584801,82","430727,33"
2010S006470,7,Horta-Guinardó,73-7-37,el Carmel,325504,Sigüenza,0074B0074B,Divendres,5,Laboral,2010,9,Setembre,24,16,Tarda,Desconegut,0,3,0,3,2,"4586137,89","429234,65"
2010S002211,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0252 0252,Dimecres,3,Laboral,2010,3,Març,31,15,Tarda,Desconegut,0,1,0,1,2,"4586033,75","431079,11"
2010S005960,7,Horta-Guinardó,74-7-35,el Guinardó,194406,Maragall,0221B0221B,Divendres,5,Laboral,2010,9,Setembre,3,12,Matí,Desconegut,0,1,0,1,2,"4586311,58","431136,09"
2010S006000,7,Horta-Guinardó,74-7-35,el Guinardó,152905,Guinardó,0114 0116,Dissabte,6,Laboral,2010,9,Setembre,4,23,Nit,Desconegut,0,1,0,1,2,"4585320,69","431009,77"
2010S003782,8,Nou Barris,81-8-55,Ciutat Meridiana,248301,Pedraforca,0002 0006,Dimarts,2,Laboral,2010,6,Juny,1,15,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4590255,46","431099,71"
2010S002504,8,Nou Barris,82-8-53,la Trinitat Nova,291300,S'Agaró,0001 0001,Dimecres,3,Laboral,2010,4,Abril,14,20,Tarda,Desconegut,0,1,0,1,2,"4588725,28","432070,70"
2010S005851,8,Nou Barris,82-8-50,les Roquetes,140804,Garigliano,0023 0027,Dilluns,1,Laboral,2010,8,Agost,30,10,Matí,Desconegut,0,1,0,1,2,"4588614,62","430995,02"
2010S005285,8,Nou Barris,82-8-50,les Roquetes,12305,Alta de les Roquetes,000310000,Dijous,4,Laboral,2010,7,Juliol,29,00,Nit,Desconegut,0,2,0,2,5,"4589162,73","431276,20"
2010S003577,8,Nou Barris,82-8-50,les Roquetes,165703,Jaume Pinent,0022 0022,Dimarts,2,Laboral,2010,5,Maig,25,07,Matí,Desconegut,0,0,0,0,2,"4588702,72","431136,83"
2010S002717,8,Nou Barris,82-8-50,les Roquetes,259104,Pla de Fornells,0056 0056,Dijous,4,Laboral,2010,4,Abril,22,16,Tarda,Desconegut,0,0,0,0,1,"4588794,78","431140,58"
2010S006607,8,Nou Barris,83-8-52,la Prosperitat,120807,Favència,0370X0370X,Dimecres,3,Laboral,2010,9,Setembre,29,21,Tarda,Desconegut,0,1,0,1,2,"4588618,14","431690,21"
2010S007058,8,Nou Barris,83-8-51,Verdun,261900,Ponce de León,0003 0005,Dilluns,1,Laboral,2010,10,Octubre,18,17,Tarda,Desconegut,0,1,0,1,2,"4588063,48","430943,55"
2010S007746,8,Nou Barris,83-8-48,la Guineueta,153001,Guineueta,0006 0006,Dimecres,3,Laboral,2010,11,Novembre,10,16,Tarda,Desconegut,0,0,0,0,1,"4587900,19","430453,24"
2010S008429,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,209900,Meridiana,0365B0365B,Dimarts,2,Laboral,2010,12,Desembre,7,17,Tarda,Desconegut,0,2,0,2,2,"4586652,38","431810,95"
2010S000485,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,111704,Escòcia,0034 0034,Dijous,4,Laboral,2010,1,Gener,21,09,Matí,Desconegut,0,1,0,1,2,"4586677,16","431691,06"
2010S008258,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,0095 0095,Dimarts,2,Laboral,2010,11,Novembre,30,15,Tarda,Desconegut,0,2,0,2,2,"4586823,15","431712,36"
2010S000368,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,45701,Borbó,0040X0040X,Dissabte,6,Laboral,2010,1,Gener,16,23,Nit,Desconegut,0,1,0,1,5,"4586503,97","431130,91"
2010S003255,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,242305,Palmeres,0001 0001,Dimecres,3,Laboral,2010,5,Maig,12,23,Nit,Desconegut,0,0,0,0,2,"4586848,42","430511,33"
2010S000657,8,Nou Barris,84-8-44,Vilapicina i la Torre Llobeta,194406,Maragall,0362 0364,Dijous,4,Laboral,2010,1,Gener,28,12,Matí,Desconegut,0,1,0,1,2,"4586603,24","430202,14"
2010S006948,8,Nou Barris,84-8-45,Porta,356905,Verdum,0002 0002,Dimecres,3,Laboral,2010,10,Octubre,13,21,Tarda,Desconegut,0,1,0,1,2,"4587443,51","430860,95"
2010S004782,8,Nou Barris,84-8-45,Porta,700021,Andreu Nin,0065X0065X,Divendres,5,Laboral,2010,7,Juliol,9,15,Tarda,Desconegut,0,1,0,1,2,"4587728,45","431728,08"
2010S008786,8,Nou Barris,84-8-45,Porta,282650,Rio de Janeiro,0061X0061X,Dilluns,1,Laboral,2010,12,Desembre,20,12,Matí,Desconegut,0,2,0,2,2,"4587644,45","431527,58"
2010S002640,8,Nou Barris,84-8-45,Porta,113404,Escultor Ordóñez,0197 0197,Dimarts,2,Laboral,2010,4,Abril,20,08,Matí,Desconegut,0,2,0,2,2,"4587686,88","431315,70"
2010S000720,8,Nou Barris,84-8-45,Porta,24304,Arnau d'Oms,0057 0059,Dissabte,6,Laboral,2010,1,Gener,30,13,Matí,Desconegut,0,1,0,1,2,"4586968,28","431255,23"
2010S007116,9,Sant Andreu,91-9-62,el Congrés i els Indians,121402,Felip II,0205 0205,Dimecres,3,Laboral,2010,10,Octubre,20,11,Matí,Desconegut,0,2,0,2,3,"4586383,16","431414,65"
2010S005371,9,Sant Andreu,91-9-61,la Sagrera,86108,Concepción Arenal,0166 0176,Diumenge,7,Laboral,2010,8,Agost,1,07,Matí,Desconegut,0,1,0,1,5,"4586467,17","431846,12"
2010S002571,9,Sant Andreu,91-9-61,la Sagrera,209900,Meridiana,0298C0298C,Dissabte,6,Laboral,2010,4,Abril,17,13,Matí,Desconegut,0,2,0,2,2,"4585999,82","432083,82"
2010S007297,9,Sant Andreu,91-9-61,la Sagrera,292507,Gran de la Sagrera,0202X0202X,Dimecres,3,Laboral,2010,10,Octubre,27,13,Matí,Desconegut,0,2,0,2,2,"4586531,54","432402,39"
2010S004014,9,Sant Andreu,91-9-61,la Sagrera,209900,Meridiana,0350 0350,Dimecres,3,Laboral,2010,6,Juny,9,17,Tarda,Desconegut,0,1,0,1,2,"4586582,21","431902,11"
2010S008516,9,Sant Andreu,91-9-61,la Sagrera,17604,Antilles,0002 0002,Divendres,5,Laboral,2010,12,Desembre,10,22,Nit,Desconegut,0,1,0,1,2,"4586267,68","432091,55"
2010S007247,9,Sant Andreu,91-9-61,la Sagrera,209900,Meridiana,0324 0324,Dilluns,1,Laboral,2010,10,Octubre,25,15,Tarda,Desconegut,0,1,0,1,1,"4586255,47","432074,96"
2010S000176,9,Sant Andreu,91-9-63,Navas,81603,Clot,0207 0207,Diumenge,7,Laboral,2010,1,Gener,10,05,Nit,Desconegut,0,0,0,0,2,"4585305,96","432408,59"
2010S002010,9,Sant Andreu,91-9-63,Navas,209900,Meridiana,0231B0231B,Dimarts,2,Laboral,2010,3,Març,23,10,Matí,Desconegut,0,1,0,1,2,"4585511,56","432022,63"
2010S007176,9,Sant Andreu,91-9-62,el Congrés i els Indians,121402,Felip II,0141 0143,Divendres,5,Laboral,2010,10,Octubre,22,18,Tarda,Desconegut,0,0,0,0,1,"4586016,47","431769,16"
2010S008782,9,Sant Andreu,91-9-63,Navas,209900,Meridiana,0252 0252,Dilluns,1,Laboral,2010,12,Desembre,20,11,Matí,Desconegut,0,1,0,1,2,"4585562,45","432078,91"
2010S008470,9,Sant Andreu,91-9-63,Navas,233701,Olesa,0014 0016,Dijous,4,Laboral,2010,12,Desembre,9,13,Matí,Desconegut,0,0,0,0,1,"4585772,56","431690,98"
2010S008668,9,Sant Andreu,91-9-63,Navas,297001,Sant Antoni Maria Claret,0355 0355,Dimecres,3,Laboral,2010,12,Desembre,15,15,Tarda,Desconegut,0,1,0,1,2,"4585740,57","432017,66"
2010S005730,9,Sant Andreu,92-9-60,Sant Andreu,209900,Meridiana,0456 0456,Dilluns,1,Laboral,2010,8,Agost,23,08,Matí,Desconegut,0,2,0,2,2,"4587318,13","431837,78"
2010S008299,9,Sant Andreu,92-9-60,Sant Andreu,209900,Meridiana,0530B0530B,Dimecres,3,Laboral,2010,12,Desembre,1,13,Matí,Desconegut,0,1,0,1,1,"4587771,18","431957,33"
2010S000373,9,Sant Andreu,92-9-60,Sant Andreu,339101,Torras i Bages,0157 0157,Dissabte,6,Laboral,2010,1,Gener,16,10,Matí,Desconegut,0,2,0,2,3,"4588656,24","432366,08"
2010S008370,9,Sant Andreu,92-9-60,Sant Andreu,701268,Dalt (Llobregat),0001S0000,Dijous,4,Laboral,2010,12,Desembre,2,15,Tarda,Desconegut,0,1,0,1,2,"4588750,52","432781,12"
2010S007541,9,Sant Andreu,92-9-60,Sant Andreu,701268,Dalt (Llobregat),001580000,Divendres,5,Laboral,2010,11,Novembre,5,14,Tarda,Desconegut,0,1,0,1,3,"4588677,11","432424,44"
2010S005882,9,Sant Andreu,92-9-60,Sant Andreu,209900,Meridiana,0612 0612,Dimarts,2,Laboral,2010,8,Agost,31,16,Tarda,Desconegut,0,2,0,2,2,"4588462,46","432129,16"
2010S005723,9,Sant Andreu,92-9-60,Sant Andreu,314100,Santa Coloma,0046 0046,Diumenge,7,Laboral,2010,8,Agost,22,16,Tarda,Desconegut,0,2,0,2,2,"4588590,56","432612,00"
2010S004387,9,Sant Andreu,92-9-60,Sant Andreu,107900,Eiximenis,0036 0036,Dimarts,2,Laboral,2010,6,Juny,22,19,Tarda,Desconegut,0,1,0,1,3,"4588135,43","432276,76"
2010S008803,9,Sant Andreu,93-9-57,la Trinitat Vella,187400,Madriguera,0046 0046,Dilluns,1,Laboral,2010,12,Desembre,20,13,Matí,Desconegut,0,0,0,0,2,"4589001,47","432427,50"
2010S007971,9,Sant Andreu,93-9-57,la Trinitat Vella,34400,Bàrcino,0082I0082I,Dissabte,6,Laboral,2010,11,Novembre,20,14,Tarda,Desconegut,0,2,0,2,1,"4589095,66","432665,35"
2010S003436,9,Sant Andreu,93-9-57,la Trinitat Vella,701267,Dalt (Besòs),001600000,Dimecres,3,Laboral,2010,5,Maig,19,07,Matí,Desconegut,0,1,0,1,2,"4588730,35","432614,40"
2010S000014,9,Sant Andreu,93-9-58,Baró de Viver,314100,Santa Coloma,0108U0108U,Dissabte,6,Laboral,2010,1,Gener,2,15,Tarda,Desconegut,0,2,0,2,1,"4588846,99","433172,17"
2010S000508,9,Sant Andreu,93-9-57,la Trinitat Vella,138700,Galícia,0001 0005,Divendres,5,Laboral,2010,1,Gener,22,08,Matí,Desconegut,0,0,0,0,2,"4588911,47","432372,77"
2010S003587,9,Sant Andreu,93-9-57,la Trinitat Vella,187400,Madriguera,0045 0047,Dimarts,2,Laboral,2010,5,Maig,25,10,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4588987,29","432428,46"
2010S000773,9,Sant Andreu,93-9-57,la Trinitat Vella,209900,Meridiana,0694X0694X,Dimarts,2,Laboral,2010,2,Febrer,2,06,Matí,Desconegut,0,1,0,1,2,"4588931,93","432230,08"
2010S003465,9,Sant Andreu,93-9-57,la Trinitat Vella,701431,C-17 (Puigcerdà),000000000,Dijous,4,Laboral,2010,5,Maig,20,08,Matí,Desconegut,0,1,0,1,2,"4589437,81","432278,56"
2010S008471,9,Sant Andreu,92-9-60,Sant Andreu,105701,Dublín,0016B0016B,Dijous,4,Laboral,2010,12,Desembre,9,14,Tarda,Desconegut,0,1,0,1,2,"4586674,76","431880,12"
2010S002697,9,Sant Andreu,92-9-60,Sant Andreu,86108,Concepción Arenal,0299 0305,Dimecres,3,Laboral,2010,4,Abril,21,19,Tarda,Desconegut,0,1,0,1,2,"4587170,64","431831,73"
2010S004052,9,Sant Andreu,92-9-60,Sant Andreu,119003,Fabra i Puig,0104 0104,Dijous,4,Laboral,2010,6,Juny,10,18,Tarda,Desconegut,0,2,0,2,2,"4586847,46","431844,65"
2010S008376,9,Sant Andreu,93-9-59,el Bon Pastor,701265,Litoral (Besòs),0030E0000,Dissabte,6,Laboral,2010,12,Desembre,4,19,Tarda,Desconegut,0,2,0,2,3,"4587535,69","433931,86"
2010S005219,9,Sant Andreu,93-9-59,el Bon Pastor,295709,Sant Adrià,0164 0166,Dilluns,1,Laboral,2010,7,Juliol,26,18,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4587471,84","433729,05"
2010S006611,9,Sant Andreu,93-9-59,el Bon Pastor,701177,Monterrey,0001 0001,Dijous,4,Laboral,2010,9,Setembre,30,09,Matí,Desconegut,0,1,0,1,2,"4588289,62","433674,03"
2010S003527,9,Sant Andreu,93-9-59,el Bon Pastor,701265,Litoral (Besòs),000140000,Divendres,5,Laboral,2010,5,Maig,21,20,Tarda,Desconegut,0,1,0,1,2,"4588083,71","433798,37"
2010S006049,-1,Desconegut,-1--1--1,Desconegut,-1,Desconegut,Desconegut,Dimarts,2,Laboral,2010,9,Setembre,7,14,Tarda,Desconegut,0,1,0,1,2,-1,-1
2010S004896,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,0297 0297,Dimecres,3,Laboral,2010,7,Juliol,14,11,Matí,Desconegut,0,0,0,0,1,"4585202,47","432008,42"
2010S004891,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,346402,Trinxant,0087 0087,Dimecres,3,Laboral,2010,7,Juliol,14,07,Matí,Desconegut,0,1,0,1,3,"4585224,94","431798,86"
2010S006757,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,226400,Las Navas de Tolosa,0329 0329,Dimarts,2,Laboral,2010,10,Octubre,5,16,Tarda,Desconegut,0,1,0,1,2,"4585322,98","431889,87"
2010S000574,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,161407,Indústria,0253 0253,Dilluns,1,Laboral,2010,1,Gener,25,07,Matí,Desconegut,0,1,0,1,1,"4584953,74","431378,51"
2010S006361,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,194406,Maragall,0001 0003,Dilluns,1,Laboral,2010,9,Setembre,20,21,Tarda,Desconegut,0,1,0,1,2,"4584970,11","431554,98"
2010S004580,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,161407,Indústria,0223 0225,Dijous,4,Laboral,2010,7,Juliol,1,20,Tarda,Desconegut,0,1,0,1,2,"4584824,51","431254,06"
2010S000785,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,105304,Dos de Maig,0278 0278,Dimarts,2,Laboral,2010,2,Febrer,2,15,Tarda,Desconegut,0,1,0,1,2,"4584568,58","431355,88"
2010S004247,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,105304,Dos de Maig,0228 0228,Dijous,4,Laboral,2010,6,Juny,17,22,Nit,Desconegut,0,2,0,2,2,"4584247,30","431675,21"
2010S005975,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,18505,Aragó,0573 0573,Divendres,5,Laboral,2010,9,Setembre,3,21,Tarda,Desconegut,0,1,0,1,2,"4584325,85","431903,49"
