Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2013S008869,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,289105,Rosselló,0185 0185,Dilluns,1,Laboral,2013,12,Desembre,9,17,Tarda,Desconegut,0,1,0,1,2,"4582556,40","429329,40"
2013S005936,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0308 0308,Dissabte,6,Laboral,2013,8,Agost,17,00,Nit,Desconegut,0,2,0,2,2,"4583054,33","430056,78"
2013S009112,2,Eixample,24-2-7,la Dreta de l'Eixample,90502,Còrsega,0285 0287,Dimarts,2,Laboral,2013,12,Desembre,17,09,Matí,Desconegut,0,1,0,1,3,"4582883,20","429465,49"
2013S008505,2,Eixample,25-2-6,la Sagrada Família,191204,Mallorca,0477 0477,Dimecres,3,Laboral,2013,11,Novembre,27,08,Matí,Desconegut,0,1,0,1,1,"4584279,65","431471,28"
2013S005798,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0088 0088,Dijous,4,Laboral,2013,8,Agost,8,23,Nit,Desconegut,0,1,0,1,2,"4582727,70","429863,33"
2013S006749,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0089 0089,Dimarts,2,Laboral,2013,9,Setembre,24,05,Nit,Desconegut,0,1,0,1,2,"4582704,93","429841,02"
2013S008333,2,Eixample,24-2-7,la Dreta de l'Eixample,104505,Domingo,0002B0002B,Dijous,4,Laboral,2013,11,Novembre,21,12,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4582677,89","430010,00"
2013S002102,2,Eixample,24-2-7,la Dreta de l'Eixample,32700,Balmes,0108 0108,Dimecres,3,Laboral,2013,3,Març,20,15,Tarda,Desobeir el senyal del semàfor,0,2,0,2,1,"4582659,08","429672,34"
2013S001053,2,Eixample,25-2-6,la Sagrada Família,350308,València,0471 0471,Dilluns,1,Laboral,2013,2,Febrer,11,15,Tarda,Desconegut,0,1,0,1,2,"4583932,49","431307,85"
2013S008174,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0294 0294,Divendres,5,Laboral,2013,11,Novembre,15,16,Tarda,Desobeir el senyal del semàfor,0,2,0,2,2,"4582885,20","429885,71"
2013S007372,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0232 0232,Dijous,4,Laboral,2013,10,Octubre,17,13,Matí,Desconegut,0,0,1,1,2,"4582192,45","430139,75"
2013S001458,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0231 0231,Dilluns,1,Laboral,2013,2,Febrer,25,16,Tarda,Desconegut,0,1,0,1,2,"4582549,10","429894,95"
2013S001210,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0237 0237,Dissabte,6,Laboral,2013,2,Febrer,16,11,Matí,Desconegut,0,0,1,1,2,"4582586,48","429932,99"
2013S001333,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0258 0258,Dijous,4,Laboral,2013,2,Febrer,21,07,Matí,Desconegut,0,1,0,1,2,"4582619,22","429997,24"
2013S006597,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0306 0308,Dimecres,3,Laboral,2013,9,Setembre,18,12,Matí,Desconegut,0,1,0,1,2,"4583749,72","431614,30"
2013S006252,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0601 0601,Dimecres,3,Laboral,2013,9,Setembre,4,15,Tarda,Desconegut,0,1,0,1,2,"4582216,73","430317,98"
2013S003794,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0422 0422,Diumenge,7,Laboral,2013,5,Maig,26,23,Nit,Desconegut,0,1,0,1,2,"4583229,80","430000,26"
2013S006579,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0422 0422,Dimarts,2,Laboral,2013,9,Setembre,17,22,Nit,Desconegut,0,1,0,1,3,"4583229,80","430000,26"
2013S002943,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0422 0422,Dimarts,2,Laboral,2013,4,Abril,23,14,Tarda,Desconegut,0,2,1,3,4,"4583229,80","430000,26"
2013S004798,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0428 0428,Dimarts,2,Laboral,2013,7,Juliol,2,13,Matí,Desconegut,0,1,0,1,2,"4583213,17","429950,59"
2013S009440,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0068 0072,Dilluns,1,Laboral,2013,12,Desembre,30,13,Matí,Desconegut,0,2,0,2,2,"4582773,99","430094,76"
2013S005618,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0258 0258,Dijous,4,Laboral,2013,8,Agost,1,12,Matí,Desconegut,0,1,0,1,2,"4583166,64","429980,04"
2013S004327,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0263 0263,Dijous,4,Laboral,2013,6,Juny,13,21,Tarda,Desconegut,0,1,0,1,1,"4583063,92","429839,84"
2013S008451,2,Eixample,24-2-7,la Dreta de l'Eixample,359404,Joan Carles I,9999 9999,Dilluns,1,Laboral,2013,11,Novembre,25,15,Tarda,Desconegut,0,0,0,0,2,"4583113,18","429737,52"
2013S003395,2,Eixample,24-2-7,la Dreta de l'Eixample,359404,Joan Carles I,9999 9999,Divendres,5,Laboral,2013,5,Maig,10,20,Tarda,Desconegut,0,1,0,1,2,"4583113,18","429737,52"
2013S000628,2,Eixample,24-2-7,la Dreta de l'Eixample,32700,Balmes,0110 0110,Divendres,5,Laboral,2013,1,Gener,25,18,Tarda,Desconegut,0,1,0,1,2,"4582692,33","429636,82"
2013S000482,2,Eixample,24-2-7,la Dreta de l'Eixample,32700,Balmes,0152 0152,Dilluns,1,Laboral,2013,1,Gener,21,15,Tarda,Desconegut,0,1,0,1,2,"4582888,77","429447,49"
2013S006565,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0158 0160,Dimarts,2,Laboral,2013,9,Setembre,17,11,Matí,Desconegut,0,1,0,1,2,"4582915,34","430165,73"
2013S003516,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0042 0042,Dimecres,3,Laboral,2013,5,Maig,15,17,Tarda,Desconegut,0,0,0,0,1,"4582533,97","430314,67"
2013S002451,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0298 0298,Divendres,5,Laboral,2013,4,Abril,5,20,Tarda,Desconegut,0,1,0,1,2,"4582722,71","430676,11"
2013S005552,2,Eixample,24-2-7,la Dreta de l'Eixample,176801,Roger de Llúria,0025 0025,Dimarts,2,Laboral,2013,7,Juliol,30,12,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,"4582573,53","430656,02"
2013S007282,2,Eixample,24-2-7,la Dreta de l'Eixample,176801,Roger de Llúria,0029 0029,Diumenge,7,Laboral,2013,10,Octubre,13,19,Tarda,Desconegut,0,2,0,2,3,"4582598,10","430632,37"
2013S006202,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0056 0056,Dilluns,1,Laboral,2013,9,Setembre,2,20,Tarda,Desconegut,0,0,0,0,1,"4583080,85","430959,48"
2013S000012,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0665 0665,Dimarts,2,Laboral,2013,1,Gener,1,14,Tarda,Desconegut,0,2,0,2,3,"4582824,93","430940,64"
2013S008457,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9997 9997,Dilluns,1,Laboral,2013,11,Novembre,25,20,Tarda,Desconegut,0,1,0,1,1,"4582556,50","430701,04"
2013S005268,2,Eixample,24-2-7,la Dreta de l'Eixample,71600,Casp,0027 0027,Divendres,5,Laboral,2013,7,Juliol,19,10,Matí,Desconegut,0,1,0,1,2,"4582403,47","430743,85"
2013S001498,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0121 0121,Dimarts,2,Laboral,2013,2,Febrer,26,10,Matí,Desconegut,0,1,0,1,2,"4582672,68","430372,07"
2013S000770,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0236 0236,Dijous,4,Laboral,2013,1,Gener,31,17,Tarda,Desconegut,0,1,0,1,3,"4582388,00","429959,63"
2013S002769,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0236 0236,Dimecres,3,Laboral,2013,4,Abril,17,21,Tarda,Desconegut,0,2,0,2,2,"4582388,00","429959,63"
2013S005746,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0244 0248,Dimecres,3,Laboral,2013,8,Agost,7,08,Matí,Desconegut,0,2,0,2,2,"4582414,71","429986,70"
2013S008342,2,Eixample,24-2-7,la Dreta de l'Eixample,225500,Nàpols,0155 0159,Dijous,4,Laboral,2013,11,Novembre,21,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4583177,95","431186,62"
2013S005897,2,Eixample,24-2-7,la Dreta de l'Eixample,130403,Fontanella,0013 0013,Dimecres,3,Laboral,2013,8,Agost,14,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582160,53","430790,75"
2013S003257,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0618 0618,Diumenge,7,Laboral,2013,5,Maig,5,07,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4582143,77","430319,20"
2013S000773,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0624 0624,Dijous,4,Laboral,2013,1,Gener,31,19,Tarda,Desconegut,0,2,0,2,3,"4582175,48","430351,59"
2013S002177,2,Eixample,24-2-7,la Dreta de l'Eixample,335100,Tetuan,0026 0026,Dissabte,6,Laboral,2013,3,Març,23,06,Matí,Desconegut,0,2,0,2,2,"4582999,80","431047,96"
2013S001336,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0648 0648,Dijous,4,Laboral,2013,2,Febrer,21,12,Matí,Desconegut,0,1,0,1,2,"4582417,28","430598,49"
2013S002573,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0658 0658,Dimecres,3,Laboral,2013,4,Abril,10,17,Tarda,Desconegut,0,0,0,0,2,"4582496,73","430679,54"
2013S000980,2,Eixample,24-2-7,la Dreta de l'Eixample,32700,Balmes,0024 0024,Divendres,5,Laboral,2013,2,Febrer,8,12,Matí,Desconegut,0,1,0,1,3,"4582140,93","430176,28"
2013S003081,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0051B0051B,Diumenge,7,Laboral,2013,4,Abril,28,23,Nit,Desconegut,0,1,0,1,2,"4583113,80","430844,12"
2013S001109,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0082 0082,Dimecres,3,Laboral,2013,2,Febrer,13,11,Matí,Desconegut,0,1,0,1,1,"4582336,64","430731,88"
2013S003055,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0314 0314,Dissabte,6,Laboral,2013,4,Abril,27,10,Matí,Desconegut,0,1,0,1,2,"4582951,82","430534,57"
2013S002050,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0007 0007,Dimarts,2,Laboral,2013,3,Març,19,11,Matí,Desconegut,0,2,0,2,5,"4582631,05","431326,38"
2013S008252,2,Eixample,24-2-7,la Dreta de l'Eixample,309406,Sant Pere,0051 0051,Dilluns,1,Laboral,2013,11,Novembre,18,15,Tarda,Desconegut,0,3,0,3,3,"4582539,47","431363,61"
2013S008590,2,Eixample,24-2-7,la Dreta de l'Eixample,278459,Reina Victòria,9998 9998,Divendres,5,Laboral,2013,11,Novembre,29,15,Tarda,Desconegut,0,1,0,1,2,"4582287,99","430440,61"
2013S001490,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0015 0015,Dimarts,2,Laboral,2013,2,Febrer,26,13,Matí,Desconegut,0,1,0,1,2,"4582011,86","430262,73"
2013S009086,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0390 0394,Dilluns,1,Laboral,2013,12,Desembre,16,12,Matí,Desconegut,0,2,0,2,2,"4583329,25","430919,81"
2013S006073,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0441 0441,Dissabte,6,Laboral,2013,8,Agost,24,18,Tarda,Desconegut,0,1,0,1,2,"4583212,91","430951,21"
2013S001626,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0441 0441,Dissabte,6,Laboral,2013,3,Març,2,18,Tarda,Desconegut,0,1,0,1,2,"4583212,91","430951,21"
2013S000794,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0441 0441,Divendres,5,Laboral,2013,2,Febrer,1,09,Matí,Desconegut,0,1,0,1,2,"4583212,91","430951,21"
2013S002625,2,Eixample,24-2-7,la Dreta de l'Eixample,342900,Trafalgar,0035 0035,Divendres,5,Laboral,2013,4,Abril,12,09,Matí,Desconegut,0,1,0,1,2,"4582363,54","431185,07"
2013S007637,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0272 0272,Dissabte,6,Laboral,2013,10,Octubre,26,19,Tarda,Desconegut,0,2,0,2,2,"4582571,76","430521,22"
2013S007209,2,Eixample,26-2-5,el Fort Pienc,89004,Consell de Cent,0506 0506,Divendres,5,Laboral,2013,10,Octubre,11,10,Matí,Desconegut,0,1,0,1,2,"4583625,79","431408,23"
2013S003480,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0710 0710,Dimarts,2,Laboral,2013,5,Maig,14,16,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4583014,44","431209,80"
2013S003774,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0722 0722,Diumenge,7,Laboral,2013,5,Maig,26,05,Nit,Desconegut,0,2,0,2,2,"4583072,64","431268,36"
2013S003747,2,Eixample,26-2-5,el Fort Pienc,238400,Padilla,0187 0187,Dissabte,6,Laboral,2013,5,Maig,25,07,Matí,Desconegut,0,1,0,1,2,"4583695,96","431622,05"
2013S009107,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0728 0728,Dimarts,2,Laboral,2013,12,Desembre,17,00,Nit,Desconegut,0,0,0,0,2,"4583123,67","431320,14"
2013S002661,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0721 0725,Dissabte,6,Laboral,2013,4,Abril,13,06,Matí,Desconegut,0,2,0,2,2,"4583275,08","431401,64"
2013S003756,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0731 0731,Dissabte,6,Laboral,2013,5,Maig,25,12,Matí,Desconegut,0,1,0,1,2,"4583334,59","431462,01"
2013S002982,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0169 0175,Dimecres,3,Laboral,2013,4,Abril,24,14,Tarda,Desconegut,0,1,0,1,2,"4583404,08","431506,07"
2013S001343,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0707 0707,Dijous,4,Laboral,2013,2,Febrer,21,15,Tarda,Desconegut,0,1,0,1,2,"4583219,42","431329,20"
2013S004107,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0707 0707,Dimecres,3,Laboral,2013,6,Juny,5,18,Tarda,Desconegut,0,1,0,1,2,"4583219,42","431329,20"
2013S005202,2,Eixample,26-2-5,el Fort Pienc,89004,Consell de Cent,0467 0469,Dimecres,3,Laboral,2013,7,Juliol,17,13,Matí,Desconegut,0,1,0,1,2,"4583373,81","431119,18"
2013S005423,2,Eixample,25-2-6,la Sagrada Família,73900,Castillejos,0292 0292,Dijous,4,Laboral,2013,7,Juliol,25,13,Matí,Transitar a peu per la calçada,0,1,0,1,1,"4584385,81","431166,62"
2013S005084,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0319 0319,Divendres,5,Laboral,2013,7,Juliol,12,07,Matí,Desconegut,0,1,0,1,1,"4584460,06","430875,44"
2013S008253,2,Eixample,25-2-6,la Sagrada Família,76807,Sardenya,0321 0321,Dilluns,1,Laboral,2013,11,Novembre,18,15,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4583932,31","430823,67"
2013S000288,2,Eixample,25-2-6,la Sagrada Família,268003,Provença,0383 0383,Dilluns,1,Laboral,2013,1,Gener,14,06,Matí,Desconegut,0,1,0,1,1,"4583728,68","430715,61"
2013S002432,2,Eixample,25-2-6,la Sagrada Família,90502,Còrsega,0559 0559,Divendres,5,Laboral,2013,4,Abril,5,07,Matí,Desconegut,0,1,0,1,2,"4584233,70","430844,28"
2013S003186,2,Eixample,25-2-6,la Sagrada Família,191204,Mallorca,0404 0404,Divendres,5,Laboral,2013,5,Maig,3,00,Nit,Desconegut,0,2,0,2,2,"4583792,67","431007,62"
2013S006947,2,Eixample,25-2-6,la Sagrada Família,90502,Còrsega,0613 0613,Dimarts,2,Laboral,2013,10,Octubre,1,15,Tarda,Desconegut,0,1,0,1,2,"4584477,47","431084,33"
2013S009175,2,Eixample,25-2-6,la Sagrada Família,76807,Sardenya,0267 0267,Dijous,4,Laboral,2013,12,Desembre,19,01,Nit,Desconegut,0,2,0,2,2,"4583701,62","431049,48"
2013S003575,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0310 0310,Divendres,5,Laboral,2013,5,Maig,17,18,Tarda,Desconegut,0,1,0,1,2,"4583593,39","431130,96"
2013S001298,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0310 0310,Dimecres,3,Laboral,2013,2,Febrer,20,09,Matí,Desconegut,0,1,0,1,3,"4583593,39","431130,96"
2013S000977,2,Eixample,25-2-6,la Sagrada Família,289105,Rosselló,0433 0433,Divendres,5,Laboral,2013,2,Febrer,8,11,Matí,Desconegut,0,1,0,1,2,"4584074,06","430877,00"
2013S000040,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0294 0294,Dijous,4,Laboral,2013,1,Gener,3,11,Matí,Desconegut,0,1,0,1,1,"4584347,51","431021,66"
2013S003713,2,Eixample,25-2-6,la Sagrada Família,191204,Mallorca,0417 0417,Divendres,5,Laboral,2013,5,Maig,24,08,Matí,Desconegut,0,1,0,1,2,"4583981,13","431157,61"
2013S007454,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001300000,Diumenge,7,Laboral,2013,10,Octubre,20,13,Matí,Desconegut,0,4,0,4,5,"4579228,72","430421,42"
2013S001040,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001300000,Dilluns,1,Laboral,2013,2,Febrer,11,08,Matí,Desconegut,0,1,0,1,3,"4579228,72","430421,42"
2013S000358,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001310000,Dimecres,3,Laboral,2013,1,Gener,16,18,Tarda,Desconegut,0,1,0,1,2,"4579164,29","430347,78"
2013S005147,3,Sants-Montjuïc,31-3-11,el Poble Sec,701266,Litoral (Llobregat),001360000,Dilluns,1,Laboral,2013,7,Juliol,15,15,Tarda,Desconegut,1,0,0,1,2,"4578832,07","429984,07"
2013S001381,3,Sants-Montjuïc,31-3-11,el Poble Sec,43207,Blasco de Garay,0056 0056,Divendres,5,Laboral,2013,2,Febrer,22,11,Matí,Transitar a peu per la calçada,0,1,0,1,1,"4580359,45","429925,83"
2013S003855,3,Sants-Montjuïc,31-3-11,el Poble Sec,284101,Rius i Taulet,0007 0007,Dimecres,3,Laboral,2013,5,Maig,29,08,Matí,Desconegut,0,1,0,1,1,"4580381,10","429111,75"
2013S003066,3,Sants-Montjuïc,31-3-11,el Poble Sec,304300,Sant Jordi,9999 9999,Dissabte,6,Laboral,2013,4,Abril,27,23,Nit,Desconegut,0,0,0,0,1,"4579842,51","428467,30"
2013S006967,3,Sants-Montjuïc,31-3-11,el Poble Sec,66600,Carlos Ibáñez,9999 9999,Dimecres,3,Laboral,2013,10,Octubre,2,09,Matí,Desconegut,0,1,0,1,1,"4580225,39","430625,42"
2013S004995,3,Sants-Montjuïc,31-3-11,el Poble Sec,195500,Margarit,0074 0074,Dimarts,2,Laboral,2013,7,Juliol,9,19,Tarda,Desconegut,0,1,0,1,2,"4580339,95","429981,20"
2013S003605,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,180,A Zona Franca,0097 0103,Diumenge,7,Laboral,2013,5,Maig,19,05,Nit,Desconegut,0,0,0,0,1,"4577210,71","428448,75"
2013S000081,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,180,A Zona Franca,9999 9999,Dissabte,6,Laboral,2013,1,Gener,5,09,Matí,Desconegut,0,1,0,1,1,"4577657,01","428675,85"
2013S004668,3,Sants-Montjuïc,31-3-11,el Poble Sec,114000,Espanya,9999 9999,Dijous,4,Laboral,2013,6,Juny,27,17,Tarda,Desconegut,0,2,0,2,4,"4580704,33","428846,88"
2013S002194,3,Sants-Montjuïc,31-3-11,el Poble Sec,116402,Estadi,0050 0056,Diumenge,7,Laboral,2013,3,Març,24,10,Matí,Altres,0,1,0,1,1,"4579729,55","429386,41"
2013S005673,3,Sants-Montjuïc,31-3-11,el Poble Sec,213307,Miramar,0002 0002,Dissabte,6,Laboral,2013,8,Agost,3,17,Tarda,Desconegut,0,0,1,1,2,"4580022,73","429881,18"
2013S007200,3,Sants-Montjuïc,31-3-11,el Poble Sec,213409,Miramar,0001 0013,Dijous,4,Laboral,2013,10,Octubre,10,22,Nit,Desconegut,0,0,0,0,2,"4579710,87","430694,33"
2013S001939,3,Sants-Montjuïc,31-3-11,el Poble Sec,700795,Foixarda,0028X0028X,Dijous,4,Laboral,2013,3,Març,14,18,Tarda,Desconegut,0,1,0,1,2,"4579671,57","428527,21"
2013S007081,3,Sants-Montjuïc,31-3-11,el Poble Sec,700796,Jocs del 92,0011 0011,Diumenge,7,Laboral,2013,10,Octubre,6,09,Matí,Desconegut,0,1,0,1,2,"4579550,98","428576,51"
2013S005964,3,Sants-Montjuïc,31-3-11,el Poble Sec,273400,Radas,0026 0026,Dilluns,1,Laboral,2013,8,Agost,19,09,Matí,Desconegut,0,1,0,1,2,"4580487,12","429801,56"
2013S007295,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0113X0113X,Dilluns,1,Laboral,2013,10,Octubre,14,13,Matí,Desconegut,0,2,0,2,2,"4580711,37","429907,32"
2013S002220,3,Sants-Montjuïc,31-3-11,el Poble Sec,218606,Montjuïc,0050 0050,Dilluns,1,Laboral,2013,3,Març,25,10,Matí,Desconegut,0,1,0,1,1,"4580361,96","430507,85"
2013S005777,3,Sants-Montjuïc,31-3-11,el Poble Sec,43207,Blasco de Garay,0009 0009,Dilluns,1,Laboral,2013,8,Agost,5,20,Tarda,Desconegut,0,2,0,2,2,"4580664,17","430028,36"
2013S006751,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0001X0001X,Dimarts,2,Laboral,2013,9,Setembre,24,13,Matí,Desconegut,0,1,0,1,2,"4580654,13","431026,11"
2013S001517,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0001X0001X,Dimecres,3,Laboral,2013,2,Febrer,27,02,Nit,Desconegut,0,1,0,1,1,"4580654,13","431026,11"
2013S001879,3,Sants-Montjuïc,31-3-11,el Poble Sec,189202,Magalhaes,0083 0085,Dimarts,2,Laboral,2013,3,Març,12,17,Tarda,Desconegut,0,0,0,0,3,"4580484,20","429746,13"
2013S005986,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0029 0031,Dimarts,2,Laboral,2013,8,Agost,20,10,Matí,Desconegut,0,1,0,1,1,"4580666,51","430895,68"
2013S003891,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,370203,Número 3 Zona Franca,0075 0075,Dijous,4,Laboral,2013,5,Maig,30,06,Matí,Desconegut,0,1,0,1,2,"4576388,62","427214,93"
2013S000556,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,370305,Número 4 Zona Franca,0085 0085,Dimecres,3,Laboral,2013,1,Gener,23,20,Tarda,Desconegut,0,0,0,0,2,"4576009,06","426776,47"
2013S004823,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,230601,Mare de Déu de Port,0103B0103B,Dimecres,3,Laboral,2013,7,Juliol,3,11,Matí,Desconegut,0,0,0,0,1,"4578211,05","429087,94"
2013S005691,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,230601,Mare de Déu de Port,0167 0167,Diumenge,7,Laboral,2013,8,Agost,4,22,Nit,Desconegut,0,2,0,2,1,"4578497,77","428619,52"
2013S000452,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,116140,Estació del Morrot,0001 0003,Diumenge,7,Laboral,2013,1,Gener,20,11,Matí,Desconegut,0,2,0,2,1,"4579501,81","430630,53"
2013S003105,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0184 0184,Dilluns,1,Laboral,2013,4,Abril,29,19,Tarda,Desconegut,0,2,0,2,2,"4578261,81","428965,32"
2013S008304,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0184 0184,Dimecres,3,Laboral,2013,11,Novembre,20,16,Tarda,Desconegut,0,0,0,0,2,"4578261,81","428965,32"
2013S006370,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0203 0203,Diumenge,7,Laboral,2013,9,Setembre,8,18,Tarda,Desconegut,0,2,0,2,1,"4578270,67","428958,92"
2013S008894,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0203 0203,Dimarts,2,Laboral,2013,12,Desembre,10,11,Matí,Desconegut,0,1,0,1,2,"4578270,67","428958,92"
2013S007320,3,Sants-Montjuïc,32-3-13,la Marina de Port,230601,Mare de Déu de Port,0235X0235X,Dimarts,2,Laboral,2013,10,Octubre,15,10,Matí,Desconegut,0,1,0,1,2,"4578895,69","428334,73"
2013S005498,3,Sants-Montjuïc,32-3-13,la Marina de Port,369408,Zona Franca,0096 0104,Dissabte,6,Laboral,2013,7,Juliol,27,17,Tarda,Desconegut,0,2,0,2,2,"4578716,78","428212,51"
2013S003741,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001190000,Divendres,5,Laboral,2013,5,Maig,24,18,Tarda,Desconegut,0,5,0,5,3,"4579811,60","430779,82"
2013S001789,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001280000,Divendres,5,Laboral,2013,3,Març,8,19,Tarda,Desconegut,0,2,0,2,2,"4579154,23","430356,68"
2013S009271,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),0014E0000,Dissabte,6,Laboral,2013,12,Desembre,21,08,Matí,Desconegut,0,1,0,1,2,"4578219,42","429501,81"
2013S008204,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701266,Litoral (Llobregat),001500000,Dissabte,6,Laboral,2013,11,Novembre,16,16,Tarda,Desconegut,0,0,0,0,1,"4578046,24","428893,82"
2013S007600,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701266,Litoral (Llobregat),001530000,Divendres,5,Laboral,2013,10,Octubre,25,12,Matí,Desconegut,0,1,0,1,2,"4577908,69","428627,75"
2013S008595,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701266,Litoral (Llobregat),001540000,Divendres,5,Laboral,2013,11,Novembre,29,17,Tarda,Desconegut,0,0,1,1,2,"4577858,18","428541,24"
